User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Environmental_Temperature
12393209,male,43,179.0,84.0,11.0,97.0,39.7,59.0,35.42
18678172,male,30,199.0,99.0,16.0,103.0,40.3,95.0,-1.63
13790614,female,21,159.0,56.0,2.0,89.0,38.0,8.0,42.71
18548442,male,53,174.0,82.0,29.0,112.0,40.9,233.0,23.9
10162683,female,53,147.0,49.0,18.0,101.0,40.2,111.0,-0.16
17079569,female,36,172.0,73.0,10.0,92.0,39.9,46.0,42.71
10356022,female,63,155.0,57.0,27.0,116.0,40.8,212.0,23.9
17538416,female,34,169.0,68.0,7.0,88.0,39.3,29.0,42.71
13843078,male,22,174.0,71.0,22.0,115.0,41.2,149.0,22.02
13808692,male,52,203.0,107.0,20.0,100.0,40.4,135.0,16.94
16540682,male,36,184.0,86.0,2.0,73.0,37.8,3.0,42.71
16259836,female,55,179.0,74.0,16.0,105.0,40.5,101.0,0.66
11876292,female,53,171.0,69.0,25.0,109.0,40.6,169.0,23.9
18905927,male,52,190.0,94.0,25.0,107.0,41.0,188.0,23.9
17553234,male,28,187.0,85.0,25.0,100.0,40.7,127.0,23.9
19999257,male,21,176.0,75.0,19.0,109.0,40.5,112.0,-9.78
11560169,female,21,167.0,63.0,22.0,102.0,40.8,122.0,16.82
18695270,male,40,191.0,88.0,18.0,101.0,40.3,106.0,-9.62
13945472,male,34,195.0,93.0,22.0,108.0,40.7,149.0,28.45
17762788,female,43,167.0,67.0,23.0,99.0,40.9,128.0,21.44
17166077,male,48,197.0,107.0,24.0,103.0,40.6,168.0,-1.42
10014515,female,38,164.0,64.0,8.0,90.0,39.8,36.0,42.71
19540261,male,52,184.0,85.0,22.0,101.0,40.4,141.0,8.61
19091879,female,26,160.0,56.0,25.0,107.0,40.4,156.0,23.9
17993440,male,21,178.0,77.0,13.0,97.0,40.0,54.0,10.67
10890600,female,60,161.0,59.0,7.0,82.0,39.5,29.0,42.71
13132405,female,78,159.0,56.0,18.0,93.0,40.4,102.0,-6.15
14325469,male,66,190.0,94.0,25.0,101.0,40.8,182.0,23.9
19738383,male,29,173.0,79.0,2.0,76.0,38.1,3.0,42.71
14194141,male,21,185.0,84.0,15.0,100.0,40.0,71.0,31.86
18516704,male,54,164.0,73.0,8.0,94.0,39.4,41.0,42.71
18849982,female,41,162.0,63.0,6.0,76.0,39.3,19.0,42.71
14435938,male,27,180.0,80.0,11.0,95.0,40.0,46.0,36.65
14647387,male,38,181.0,81.0,26.0,102.0,41.2,151.0,23.9
14468088,male,23,182.0,86.0,20.0,102.0,40.4,104.0,2.15
11400795,male,23,180.0,74.0,25.0,98.0,40.8,108.0,23.9
13710236,female,27,157.0,54.0,17.0,95.0,40.3,85.0,-4.53
16920179,female,59,150.0,48.0,23.0,100.0,40.5,143.0,34.16
14466129,male,53,171.0,81.0,8.0,96.0,39.2,45.0,42.71
13989217,female,35,145.0,48.0,4.0,90.0,38.9,19.0,42.71
15521491,female,27,155.0,55.0,3.0,80.0,38.3,10.0,42.71
16769607,male,54,186.0,89.0,27.0,112.0,40.8,223.0,23.9
15025623,female,71,176.0,71.0,7.0,87.0,39.4,33.0,42.71
17045391,male,32,196.0,95.0,19.0,98.0,40.4,99.0,38.85
18752401,female,78,169.0,64.0,12.0,88.0,40.1,60.0,-7.72
17714049,male,21,198.0,101.0,7.0,86.0,39.1,21.0,42.71
13538142,male,20,178.0,76.0,11.0,97.0,39.7,45.0,27.44
12491906,female,59,160.0,59.0,20.0,94.0,40.2,108.0,18.83
14909400,male,58,188.0,88.0,18.0,93.0,40.6,100.0,0.09
18270999,male,67,170.0,79.0,2.0,91.0,38.3,11.0,42.71
17290797,male,50,172.0,83.0,26.0,105.0,40.7,179.0,23.9
12068542,female,24,174.0,72.0,5.0,89.0,39.3,20.0,42.71
15115613,male,26,200.0,104.0,16.0,89.0,40.5,60.0,0.8
17755264,male,25,181.0,80.0,12.0,93.0,39.8,45.0,35.87
18387980,female,20,167.0,57.0,4.0,80.0,38.9,13.0,42.71
14704939,female,21,164.0,61.0,7.0,82.0,39.6,24.0,42.71
17526765,female,59,157.0,61.0,25.0,107.0,40.9,169.0,23.9
16738758,female,58,167.0,64.0,26.0,105.0,40.5,169.0,23.9
12135008,male,27,188.0,81.0,8.0,92.0,39.6,30.0,42.71
14330210,male,22,180.0,79.0,13.0,87.0,40.1,35.0,38.54
14230580,female,38,159.0,58.0,14.0,82.0,40.2,53.0,35.3
19108636,female,48,147.0,54.0,9.0,85.0,39.8,39.0,42.71
12671365,female,22,169.0,62.0,28.0,107.0,40.5,171.0,23.9
17906117,female,34,180.0,74.0,13.0,94.0,40.0,62.0,30.92
17296410,female,23,167.0,67.0,14.0,96.0,39.9,68.0,11.18
12450071,female,34,169.0,67.0,18.0,102.0,40.5,103.0,12.57
15242219,male,69,183.0,85.0,26.0,104.0,40.8,200.0,23.9
19649423,male,22,194.0,95.0,9.0,83.0,39.8,22.0,42.71
14641755,female,40,162.0,62.0,13.0,83.0,40.0,50.0,-0.03
11886308,male,65,170.0,75.0,28.0,99.0,40.6,182.0,23.9
19611376,female,44,180.0,76.0,11.0,89.0,40.1,48.0,0.21
19894655,male,25,196.0,97.0,14.0,95.0,39.8,62.0,29.16
15946455,female,47,173.0,76.0,12.0,97.0,40.2,63.0,-0.26
10655510,male,22,176.0,73.0,3.0,84.0,39.1,6.0,42.71
11167982,female,25,176.0,66.0,29.0,109.0,40.9,183.0,23.9
17870994,male,31,202.0,102.0,6.0,82.0,39.4,17.0,42.71
17841249,female,41,162.0,57.0,29.0,116.0,40.9,216.0,23.9
12642495,male,59,199.0,96.0,14.0,89.0,40.5,72.0,36.25
14766422,female,37,164.0,66.0,27.0,104.0,41.2,162.0,23.9
17909635,female,71,176.0,73.0,5.0,85.0,38.9,22.0,42.71
19211851,female,30,156.0,54.0,5.0,81.0,39.0,18.0,42.71
11119175,female,29,164.0,64.0,27.0,106.0,41.0,164.0,23.9
15451811,female,61,159.0,59.0,10.0,82.0,39.9,42.0,42.71
16323163,female,20,172.0,65.0,8.0,97.0,39.6,40.0,42.71
14545588,female,68,164.0,61.0,19.0,100.0,40.6,117.0,33.32
18357633,male,68,190.0,89.0,28.0,110.0,40.5,241.0,23.9
12259016,female,25,163.0,63.0,20.0,102.0,40.3,112.0,5.87
18746467,male,62,196.0,93.0,17.0,97.0,40.6,110.0,-0.43
15284867,male,35,179.0,77.0,27.0,108.0,40.9,175.0,23.9
16212488,female,61,149.0,52.0,4.0,85.0,38.8,18.0,42.71
18720583,male,24,169.0,73.0,26.0,118.0,40.6,191.0,23.9
18821136,female,29,178.0,76.0,26.0,100.0,40.8,137.0,23.9
15269624,male,54,191.0,88.0,23.0,113.0,40.2,193.0,19.73
18231632,female,38,168.0,66.0,22.0,97.0,40.6,116.0,23.3
17079427,female,24,175.0,73.0,11.0,87.0,39.8,42.0,34.11
12860454,male,48,180.0,84.0,2.0,77.0,38.3,5.0,42.71
10580116,female,47,162.0,64.0,18.0,94.0,40.7,92.0,9.64
10877086,male,28,189.0,89.0,29.0,107.0,40.8,181.0,23.9
19488650,male,74,179.0,84.0,2.0,81.0,38.2,9.0,42.71
18307612,male,38,187.0,93.0,7.0,84.0,39.5,23.0,42.71
15264601,female,39,167.0,67.0,15.0,93.0,40.4,73.0,19.25
19990709,male,25,181.0,82.0,28.0,107.0,40.8,166.0,23.9
16502345,female,29,161.0,62.0,8.0,94.0,39.4,39.0,42.71
15159011,female,75,158.0,64.0,13.0,86.0,40.0,62.0,21.15
13301978,female,70,162.0,64.0,3.0,87.0,38.5,14.0,42.71
14185686,male,55,178.0,76.0,10.0,93.0,39.6,51.0,42.71
13033070,male,69,168.0,72.0,2.0,79.0,38.4,7.0,42.71
13795382,female,35,161.0,63.0,2.0,81.0,38.1,7.0,42.71
15538369,male,46,187.0,89.0,13.0,101.0,40.3,81.0,13.75
12283845,male,43,171.0,76.0,14.0,95.0,40.2,68.0,35.85
18376618,female,37,172.0,68.0,17.0,108.0,40.3,109.0,34.82
15585440,male,42,190.0,95.0,26.0,104.0,41.1,171.0,23.9
17795018,male,60,173.0,73.0,22.0,108.0,40.8,167.0,3.51
13777224,male,60,197.0,109.0,22.0,104.0,40.6,171.0,36.4
13077831,female,55,150.0,53.0,5.0,82.0,38.8,21.0,42.71
19841917,male,29,172.0,76.0,25.0,103.0,40.9,135.0,23.9
12416063,male,55,187.0,88.0,4.0,82.0,39.1,15.0,42.71
11263414,male,34,180.0,83.0,26.0,93.0,40.5,111.0,23.9
10906559,male,21,193.0,92.0,20.0,108.0,40.5,122.0,13.58
17148037,male,48,190.0,99.0,20.0,99.0,40.4,124.0,0.79
10871405,female,23,161.0,60.0,22.0,111.0,40.7,145.0,3.69
10252570,male,20,168.0,68.0,16.0,88.0,40.3,41.0,-4.8
13452052,female,74,173.0,68.0,10.0,91.0,39.9,52.0,42.71
18472321,male,43,182.0,90.0,21.0,102.0,40.4,131.0,18.37
13438528,male,59,180.0,81.0,30.0,109.0,40.9,236.0,23.9
12695869,female,54,169.0,68.0,14.0,94.0,40.0,73.0,33.59
17350386,male,54,169.0,78.0,14.0,92.0,40.1,70.0,-2.83
17571120,female,59,164.0,65.0,13.0,93.0,40.1,68.0,7.14
17164355,female,23,177.0,65.0,5.0,89.0,38.7,21.0,42.71
16312147,male,52,179.0,79.0,18.0,106.0,40.3,127.0,-3.08
19566400,male,23,186.0,85.0,19.0,98.0,40.4,87.0,-4.27
11028954,female,28,160.0,56.0,28.0,107.0,40.4,176.0,23.9
18713617,male,31,165.0,69.0,19.0,99.0,40.6,90.0,-6.96
16435400,male,28,189.0,94.0,17.0,103.0,40.6,98.0,28.97
13266243,female,26,167.0,68.0,28.0,104.0,40.9,161.0,23.9
11739072,male,22,179.0,81.0,15.0,94.0,40.1,57.0,35.16
12738257,male,26,185.0,82.0,16.0,85.0,40.1,43.0,3.32
16571569,male,73,183.0,85.0,23.0,106.0,40.4,188.0,6.06
15135077,male,50,181.0,83.0,19.0,98.0,40.4,110.0,-5.82
17980382,female,22,152.0,54.0,15.0,100.0,40.4,82.0,31.71
11424977,male,26,188.0,86.0,22.0,109.0,40.5,140.0,9.74
17588302,male,58,165.0,66.0,2.0,83.0,38.6,7.0,42.71
13938429,female,46,172.0,79.0,20.0,103.0,40.4,117.0,12.02
13070578,male,34,188.0,93.0,9.0,87.0,39.7,32.0,42.71
17799813,male,33,164.0,68.0,12.0,93.0,39.8,47.0,38.91
14121357,male,22,176.0,71.0,7.0,88.0,39.7,19.0,42.71
10011812,female,62,148.0,50.0,10.0,93.0,39.9,55.0,42.71
11640778,male,76,172.0,74.0,10.0,94.0,40.1,63.0,42.71
10929478,female,44,174.0,72.0,19.0,102.0,40.3,111.0,39.28
14252062,male,41,190.0,88.0,24.0,103.0,40.6,150.0,21.71
15084463,female,69,161.0,60.0,12.0,95.0,40.2,68.0,-6.73
19577342,male,79,188.0,91.0,10.0,96.0,39.7,71.0,42.71
15426195,female,66,167.0,61.0,23.0,106.0,40.8,156.0,25.64
19031096,male,58,176.0,76.0,3.0,81.0,38.8,10.0,42.71
12097174,male,58,187.0,87.0,23.0,111.0,40.8,190.0,10.19
18445846,female,32,173.0,68.0,10.0,87.0,39.9,41.0,42.71
16138033,male,36,191.0,89.0,5.0,83.0,39.3,15.0,42.71
19642773,male,60,171.0,79.0,28.0,121.0,41.2,271.0,23.9
11500226,female,50,173.0,70.0,19.0,106.0,40.4,121.0,-1.9
14075865,male,36,181.0,85.0,1.0,85.0,37.4,3.0,42.71
13586756,male,43,169.0,73.0,9.0,84.0,39.9,28.0,42.71
15404220,female,25,152.0,56.0,9.0,90.0,39.5,40.0,42.71
14860278,male,34,196.0,101.0,8.0,88.0,39.5,31.0,42.71
10600476,female,43,176.0,75.0,7.0,87.0,39.8,29.0,42.71
15092128,male,32,194.0,100.0,29.0,99.0,41.2,158.0,23.9
12866382,male,49,190.0,96.0,28.0,103.0,40.5,190.0,23.9
13197304,male,67,202.0,103.0,24.0,103.0,40.9,188.0,-0.61
14248532,male,22,186.0,87.0,22.0,104.0,40.8,120.0,-5.43
15732648,male,39,182.0,79.0,30.0,111.0,41.0,215.0,23.9
17751489,male,67,183.0,91.0,1.0,84.0,37.9,5.0,42.71
13844905,male,57,189.0,91.0,27.0,108.0,40.8,211.0,23.9
14870963,female,31,151.0,49.0,28.0,98.0,40.7,153.0,23.9
11577645,male,49,202.0,104.0,18.0,101.0,40.7,120.0,27.45
11519327,female,63,168.0,69.0,12.0,89.0,40.0,58.0,22.2
15333223,female,26,158.0,63.0,3.0,80.0,38.6,10.0,42.71
19766760,male,28,186.0,91.0,18.0,100.0,40.3,94.0,11.73
13173787,female,25,157.0,54.0,3.0,76.0,38.4,9.0,42.71
18787703,male,51,217.0,118.0,4.0,85.0,39.1,19.0,42.71
10849136,female,55,169.0,69.0,2.0,80.0,37.8,7.0,42.71
16440078,female,53,156.0,57.0,16.0,94.0,40.1,85.0,17.27
11756833,female,77,173.0,67.0,3.0,83.0,38.4,13.0,42.71
14719628,female,20,153.0,54.0,10.0,90.0,39.6,44.0,42.71
14935568,male,25,194.0,99.0,1.0,78.0,37.7,2.0,42.71
17575596,male,23,172.0,68.0,28.0,104.0,41.1,143.0,23.9
10206507,male,62,169.0,68.0,13.0,88.0,40.1,59.0,25.4
17905387,female,25,145.0,49.0,18.0,99.0,40.5,99.0,-5.89
16644252,male,51,193.0,100.0,4.0,85.0,38.8,17.0,42.71
14810869,female,38,164.0,59.0,23.0,104.0,40.5,140.0,23.66
15367074,male,37,194.0,94.0,2.0,83.0,38.1,6.0,42.71
11014521,male,72,193.0,93.0,2.0,88.0,38.0,11.0,42.71
13104052,female,53,170.0,71.0,10.0,101.0,39.5,59.0,42.71
19514840,female,37,190.0,81.0,26.0,103.0,40.9,148.0,23.9
12658410,male,52,203.0,100.0,4.0,85.0,38.9,17.0,42.71
16022104,female,25,168.0,65.0,14.0,88.0,40.1,57.0,-8.15
10131251,female,51,163.0,59.0,24.0,107.0,40.4,160.0,22.74
12882823,male,55,198.0,104.0,15.0,103.0,40.0,109.0,-9.75
14269819,male,28,178.0,82.0,4.0,87.0,38.7,12.0,42.71
16684330,male,23,162.0,65.0,29.0,107.0,40.9,159.0,23.9
17609750,male,33,172.0,70.0,6.0,85.0,39.5,17.0,42.71
15093262,female,25,166.0,69.0,9.0,95.0,39.5,43.0,42.71
14684931,female,41,158.0,62.0,4.0,80.0,38.6,14.0,42.71
16543055,male,66,189.0,92.0,26.0,102.0,40.7,192.0,23.9
14108894,female,27,165.0,65.0,15.0,98.0,40.1,78.0,38.68
16508084,male,41,181.0,81.0,12.0,86.0,40.0,42.0,12.28
19487257,female,29,168.0,69.0,5.0,91.0,38.7,22.0,42.71
19396931,male,71,177.0,83.0,17.0,100.0,40.0,121.0,-1.23
18867459,male,77,184.0,90.0,10.0,91.0,39.6,62.0,42.71
12148591,female,65,162.0,65.0,12.0,98.0,39.8,70.0,27.8
17603335,female,35,167.0,63.0,28.0,117.0,40.9,207.0,23.9
10324929,male,68,196.0,105.0,24.0,96.0,40.9,164.0,8.45
17690546,female,37,157.0,56.0,6.0,92.0,39.0,29.0,42.71
19047835,male,30,211.0,105.0,12.0,101.0,40.0,69.0,3.19
15700578,male,42,183.0,83.0,2.0,92.0,38.3,9.0,42.71
18436494,male,45,197.0,96.0,29.0,106.0,40.8,205.0,23.9
12564106,male,24,207.0,104.0,12.0,103.0,40.4,69.0,11.76
13937147,female,38,174.0,69.0,17.0,90.0,40.5,76.0,38.92
12312127,female,77,171.0,68.0,21.0,101.0,40.6,133.0,2.85
14811894,male,49,176.0,73.0,4.0,89.0,38.8,17.0,42.71
16568055,male,51,176.0,78.0,20.0,104.0,40.6,133.0,-2.38
17927970,female,23,176.0,72.0,23.0,107.0,40.8,138.0,7.73
13025471,male,62,184.0,82.0,20.0,104.0,40.6,145.0,-9.8
15798343,female,20,175.0,72.0,10.0,93.0,39.6,44.0,42.71
12525887,male,78,184.0,92.0,24.0,97.0,40.8,173.0,-4.43
11447697,male,37,195.0,93.0,19.0,91.0,40.5,83.0,25.53
11247583,male,48,176.0,77.0,2.0,85.0,38.3,7.0,42.71
15577578,female,42,157.0,59.0,22.0,95.0,40.5,115.0,19.59
18866947,female,57,172.0,70.0,13.0,84.0,40.2,54.0,29.37
16341116,male,34,181.0,79.0,19.0,100.0,40.3,100.0,19.33
13666806,female,42,159.0,59.0,2.0,79.0,38.3,7.0,42.71
14043610,female,57,168.0,65.0,4.0,79.0,39.1,15.0,42.71
13560201,male,21,189.0,83.0,26.0,99.0,40.8,119.0,23.9
13997991,female,26,156.0,56.0,20.0,99.0,40.8,108.0,24.88
11462202,male,29,169.0,68.0,15.0,92.0,40.6,54.0,22.94
12951251,male,43,193.0,98.0,2.0,83.0,38.1,7.0,42.71
11481094,male,51,180.0,87.0,14.0,107.0,40.0,102.0,10.6
18907327,female,21,153.0,57.0,11.0,92.0,39.8,50.0,16.57
19371539,male,26,196.0,95.0,16.0,94.0,40.6,69.0,29.43
10387414,female,60,159.0,58.0,22.0,107.0,40.5,150.0,4.81
11327002,male,22,198.0,95.0,23.0,109.0,40.5,147.0,26.94
18891825,female,39,156.0,61.0,14.0,96.0,40.1,73.0,18.89
18558780,female,44,163.0,62.0,11.0,95.0,39.8,57.0,25.95
12180222,male,67,183.0,89.0,24.0,107.0,40.7,195.0,-2.56
16117769,male,68,164.0,69.0,26.0,106.0,40.7,197.0,23.9
16833000,female,42,164.0,58.0,14.0,98.0,40.3,78.0,-8.56
12663144,male,78,201.0,112.0,17.0,104.0,40.3,148.0,-7.62
15653070,male,69,167.0,71.0,24.0,99.0,40.6,159.0,17.23
15053436,male,25,174.0,71.0,20.0,103.0,40.3,102.0,7.33
13325818,male,38,181.0,82.0,16.0,98.0,40.2,83.0,24.12
12259767,female,63,184.0,77.0,1.0,79.0,38.1,4.0,42.71
18202711,female,50,174.0,76.0,25.0,104.0,40.6,152.0,23.9
11848237,male,71,181.0,87.0,3.0,82.0,38.4,13.0,42.71
10484454,female,21,164.0,59.0,24.0,111.0,40.6,157.0,36.92
10083928,male,63,178.0,76.0,6.0,87.0,39.1,28.0,42.71
16073175,male,32,195.0,102.0,15.0,100.0,40.4,85.0,31.34
15388958,male,30,178.0,86.0,4.0,85.0,38.8,12.0,42.71
10478823,male,52,193.0,99.0,12.0,91.0,39.8,62.0,-7.58
12076838,female,65,156.0,63.0,21.0,102.0,40.4,133.0,25.81
11063728,female,45,176.0,76.0,8.0,87.0,39.9,33.0,42.71
11136737,female,49,175.0,73.0,24.0,99.0,40.7,134.0,-7.19
19575559,female,62,151.0,52.0,8.0,87.0,39.5,38.0,42.71
10621456,female,58,175.0,71.0,11.0,100.0,39.8,65.0,9.72
12917082,female,32,158.0,58.0,9.0,91.0,39.8,42.0,42.71
12245709,female,41,169.0,64.0,18.0,101.0,40.6,104.0,33.31
12879216,male,21,187.0,88.0,30.0,105.0,41.0,167.0,23.9
17565489,female,29,158.0,57.0,21.0,105.0,40.5,128.0,26.1
11083075,female,38,154.0,62.0,29.0,105.0,40.9,179.0,23.9
14035758,female,59,157.0,66.0,6.0,83.0,39.3,25.0,42.71
16590884,male,39,190.0,90.0,7.0,89.0,39.5,29.0,42.71
17779772,female,48,160.0,62.0,29.0,110.0,40.6,199.0,23.9
16743442,male,36,204.0,106.0,20.0,96.0,40.5,107.0,3.41
15589541,male,78,170.0,78.0,14.0,103.0,40.1,109.0,6.89
16608705,male,24,179.0,76.0,17.0,100.0,40.4,80.0,6.5
11548493,female,20,165.0,59.0,10.0,88.0,39.7,41.0,42.71
11171425,male,20,183.0,80.0,26.0,112.0,40.8,167.0,23.9
15735157,female,59,145.0,49.0,14.0,97.0,39.8,82.0,-8.69
16323950,female,77,150.0,55.0,5.0,80.0,39.0,21.0,42.71
19102304,male,31,174.0,77.0,24.0,105.0,40.6,140.0,3.63
18969791,male,49,188.0,88.0,19.0,98.0,40.0,112.0,6.92
17095080,female,40,179.0,79.0,15.0,94.0,40.3,72.0,4.87
11800713,male,29,183.0,87.0,1.0,83.0,37.9,3.0,42.71
16704757,female,38,156.0,56.0,19.0,93.0,40.3,94.0,12.17
14044213,male,40,174.0,79.0,23.0,101.0,40.5,131.0,9.18
13067988,female,27,172.0,71.0,10.0,88.0,39.6,40.0,42.71
16791435,female,43,169.0,66.0,5.0,91.0,39.1,24.0,42.71
18647717,male,58,183.0,92.0,29.0,108.0,40.9,229.0,23.9
11448048,male,32,185.0,84.0,28.0,107.0,40.9,177.0,23.9
14519835,female,37,165.0,64.0,15.0,90.0,40.1,68.0,-3.49
14684274,female,20,169.0,64.0,2.0,75.0,38.2,5.0,42.71
12298601,female,20,156.0,52.0,10.0,97.0,39.5,51.0,42.71
16079391,male,25,204.0,98.0,22.0,108.0,40.4,142.0,11.93
10592395,female,58,168.0,67.0,5.0,82.0,39.2,20.0,42.71
17455959,male,69,184.0,83.0,5.0,91.0,39.1,28.0,42.71
16096368,male,34,189.0,80.0,28.0,117.0,41.0,220.0,23.9
12835963,female,61,162.0,62.0,7.0,83.0,39.7,30.0,42.71
14880329,male,60,162.0,72.0,6.0,89.0,39.1,28.0,42.71
12013177,male,25,176.0,83.0,17.0,87.0,40.8,50.0,34.0
12522065,female,23,154.0,51.0,9.0,91.0,39.7,41.0,42.71
11433522,female,63,171.0,70.0,12.0,87.0,39.8,55.0,1.54
14472017,female,53,169.0,67.0,7.0,85.0,39.4,30.0,42.71
19431944,male,27,181.0,83.0,14.0,88.0,40.2,45.0,9.93
13303543,female,28,176.0,66.0,6.0,86.0,39.6,23.0,42.71
10633705,male,46,188.0,91.0,19.0,104.0,40.3,127.0,26.98
16014607,female,63,145.0,52.0,22.0,94.0,40.8,123.0,15.64
15149698,male,20,199.0,98.0,30.0,104.0,41.0,168.0,23.9
13882622,male,25,200.0,103.0,24.0,103.0,40.8,139.0,-5.44
16438064,female,62,163.0,62.0,3.0,84.0,38.3,13.0,42.71
12804422,male,43,169.0,73.0,21.0,104.0,40.6,129.0,4.14
10654757,male,75,190.0,98.0,26.0,103.0,40.9,210.0,23.9
12788936,male,43,183.0,83.0,25.0,99.0,41.1,141.0,23.9
16695436,female,41,169.0,65.0,22.0,100.0,40.8,124.0,-4.76
15431625,male,79,184.0,87.0,5.0,87.0,39.1,28.0,42.71
14395577,male,20,169.0,75.0,5.0,87.0,38.6,13.0,42.71
16026910,male,29,169.0,74.0,26.0,105.0,40.7,147.0,23.9
13419591,female,71,158.0,62.0,16.0,100.0,40.6,99.0,4.38
10439176,female,32,182.0,77.0,4.0,81.0,38.8,13.0,42.71
10539993,female,74,161.0,59.0,7.0,89.0,39.3,36.0,42.71
15777808,female,50,172.0,68.0,25.0,101.0,40.8,147.0,23.9
17886937,female,20,153.0,52.0,14.0,102.0,40.4,79.0,1.66
10327320,male,61,194.0,92.0,24.0,99.0,40.5,160.0,2.87
11956200,female,65,148.0,54.0,13.0,85.0,40.3,60.0,30.55
18853314,female,35,170.0,69.0,14.0,97.0,40.3,72.0,28.27
12151296,male,37,168.0,68.0,25.0,97.0,41.1,118.0,23.9
13687243,female,34,185.0,75.0,14.0,93.0,40.0,65.0,14.29
10493663,male,57,176.0,76.0,23.0,101.0,40.9,148.0,3.22
18273470,male,73,204.0,103.0,17.0,101.0,39.9,133.0,0.29
11448670,male,54,179.0,75.0,30.0,108.0,40.7,220.0,23.9
18011705,male,46,184.0,85.0,16.0,96.0,40.5,86.0,9.08
11050843,male,69,198.0,101.0,23.0,109.0,40.6,202.0,-3.6
11396322,female,44,172.0,61.0,5.0,82.0,38.9,19.0,42.71
16289546,female,71,162.0,61.0,21.0,102.0,40.6,135.0,35.83
12770387,male,37,206.0,111.0,20.0,98.0,40.3,116.0,20.51
14222177,male,26,199.0,104.0,24.0,98.0,40.8,123.0,20.07
19287279,female,71,178.0,77.0,16.0,100.0,40.1,96.0,10.54
10914233,female,54,171.0,68.0,6.0,82.0,39.2,23.0,42.71
14534591,male,64,185.0,92.0,9.0,82.0,39.6,38.0,42.71
19373928,female,44,166.0,65.0,6.0,83.0,39.2,23.0,42.71
15917218,female,58,159.0,57.0,21.0,106.0,40.4,141.0,-6.59
12155209,female,26,156.0,56.0,20.0,98.0,40.1,106.0,34.87
15914449,female,30,155.0,55.0,10.0,83.0,39.7,38.0,42.71
12132331,male,43,211.0,113.0,7.0,81.0,39.4,25.0,42.71
10757752,male,21,187.0,88.0,12.0,97.0,39.9,52.0,-7.67
11587016,male,26,189.0,91.0,6.0,87.0,39.0,19.0,42.71
11039991,male,31,201.0,97.0,19.0,101.0,40.4,107.0,-8.63
19054236,female,54,159.0,57.0,26.0,102.0,41.1,161.0,23.9
16208802,male,64,188.0,84.0,20.0,102.0,40.4,142.0,37.32
19742571,female,46,179.0,73.0,5.0,85.0,39.1,20.0,42.71
18320121,female,77,173.0,77.0,7.0,82.0,39.4,29.0,42.71
10953410,female,54,167.0,65.0,1.0,80.0,37.6,4.0,42.71
13771544,male,34,183.0,81.0,5.0,77.0,39.4,9.0,42.71
14784475,female,51,172.0,73.0,3.0,77.0,38.8,10.0,42.71
15346451,female,66,158.0,52.0,25.0,96.0,40.8,146.0,23.9
16741713,male,32,187.0,87.0,2.0,83.0,38.2,6.0,42.71
16652577,male,29,175.0,76.0,22.0,109.0,40.4,139.0,4.53
12121222,male,24,179.0,83.0,22.0,105.0,40.4,124.0,21.37
10429031,female,63,172.0,69.0,24.0,101.0,40.7,146.0,-1.91
16556201,female,45,167.0,70.0,6.0,86.0,39.3,25.0,42.71
14304052,female,24,175.0,66.0,17.0,93.0,40.5,78.0,17.68
16654017,female,73,162.0,61.0,27.0,99.0,40.7,166.0,23.9
13368690,male,22,180.0,77.0,6.0,81.0,39.3,11.0,42.71
14026545,female,61,160.0,60.0,3.0,88.0,38.5,14.0,42.71
18153224,male,48,184.0,82.0,15.0,96.0,40.2,81.0,38.13
16174483,male,74,185.0,93.0,9.0,89.0,39.7,52.0,42.71
17492258,female,26,162.0,56.0,21.0,101.0,40.5,118.0,8.37
19614585,male,40,176.0,78.0,19.0,103.0,40.4,114.0,-3.18
18777930,female,28,163.0,63.0,23.0,106.0,40.7,140.0,33.52
19614404,female,61,158.0,62.0,2.0,79.0,38.2,8.0,42.71
12163871,male,48,187.0,87.0,1.0,70.0,37.7,2.0,42.71
19119756,female,36,157.0,54.0,26.0,105.0,40.6,162.0,23.9
10866924,female,65,165.0,65.0,14.0,94.0,39.9,76.0,20.38
19535672,male,55,190.0,93.0,14.0,97.0,40.2,86.0,18.05
14057358,male,69,203.0,107.0,24.0,111.0,41.3,221.0,15.35
13117579,male,30,165.0,69.0,13.0,92.0,39.9,47.0,21.78
12051724,female,24,182.0,71.0,30.0,106.0,41.0,177.0,23.9
11597153,female,61,163.0,65.0,19.0,92.0,40.6,98.0,27.56
12958377,male,57,208.0,113.0,29.0,116.0,41.0,276.0,23.9
18059709,female,50,179.0,73.0,17.0,100.0,40.0,97.0,-7.28
14056325,male,78,174.0,77.0,28.0,105.0,40.8,226.0,23.9
19724958,female,50,162.0,62.0,15.0,98.0,40.0,84.0,13.92
16886392,male,72,194.0,98.0,29.0,111.0,40.8,266.0,23.9
15568308,male,51,202.0,105.0,7.0,86.0,39.6,32.0,42.71
10770371,female,21,174.0,73.0,3.0,93.0,38.2,13.0,42.71
15168576,female,21,138.0,44.0,13.0,97.0,40.0,68.0,12.07
15105311,female,25,185.0,79.0,27.0,90.0,40.7,111.0,23.9
16303342,female,27,170.0,66.0,9.0,94.0,39.8,43.0,42.71
18663752,male,50,195.0,94.0,29.0,104.0,40.9,202.0,23.9
11666208,female,21,158.0,57.0,17.0,96.0,40.4,85.0,12.44
