User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Environmental_Temperature,BMR,Relative_Metabolic_Rate
19669217,male,74,183.0,91.0,19.0,97.0,40.7,133.0,-2.31,1535.5839999999998,0.086611999083085
19206087,male,74,184.0,83.0,13.0,97.0,39.9,89.0,34.49,1464.706,0.060763047328269294
18684812,female,31,167.0,65.0,19.0,99.0,40.3,102.0,20.76,1431.7839999999999,0.07123979594687467
10953676,female,32,161.0,57.0,4.0,91.0,39.0,19.0,42.71,1334.89,0.01423338252590101
16630436,female,74,150.0,56.0,9.0,90.0,39.6,48.0,42.71,1109.705,0.04325473887204257
14333424,male,78,184.0,86.0,26.0,107.0,40.6,223.0,23.9,1475.127,0.1511734243899
18522331,male,24,193.0,89.0,27.0,108.0,40.7,167.0,23.9,1764.57,0.09464062066112425
11550336,female,52,181.0,76.0,6.0,85.0,39.2,25.0,42.71,1485.943,0.016824333100260238
14657744,female,22,167.0,64.0,7.0,91.0,39.4,31.0,42.71,1461.507,0.0212109829101058
19933420,female,24,148.0,50.0,15.0,98.0,40.3,80.0,29.53,1264.5269999999998,0.06326476223916137
17670321,female,45,167.0,69.0,9.0,96.0,39.8,47.0,42.71,1408.152,0.033377078610831785
11570706,male,29,196.0,97.0,26.0,105.0,40.9,160.0,23.9,1826.1899999999998,0.08761410368033995
17898833,female,60,169.0,71.0,10.0,98.0,39.8,57.0,42.71,1367.892,0.04166995640006667
13646799,female,32,142.0,48.0,5.0,79.0,38.9,17.0,42.71,1192.805,0.014252120002850423
19750359,male,26,187.0,87.0,10.0,86.0,39.4,29.0,42.71,1718.8280000000002,0.016871961592433912
10088974,female,44,154.0,62.0,18.0,96.0,40.4,96.0,17.31,1307.4789999999998,0.07342374141382003
10833946,male,53,182.0,78.0,12.0,91.0,40.0,58.0,-9.2,1503.205,0.038584225039166316
12442756,male,22,185.0,88.0,22.0,113.0,40.6,150.0,7.83,1739.1989999999998,0.08624659972780574
13798251,female,52,173.0,68.0,20.0,99.0,40.3,114.0,-9.18,1387.183,0.08218093791518495
18332679,male,70,176.0,83.0,6.0,96.0,39.2,39.0,42.71,1457.2420000000002,0.026762884956650985
17482369,female,32,150.0,57.0,19.0,96.0,40.3,98.0,-8.01,1300.8120000000001,0.07533755838660774
18922964,male,72,191.0,94.0,19.0,103.0,40.6,149.0,-8.22,1596.769,0.09331343481743445
12529768,female,73,141.0,47.0,22.0,97.0,40.8,135.0,37.25,1002.93,0.1346056055756633
17285679,male,38,197.0,104.0,16.0,97.0,40.1,89.0,27.54,1855.047,0.04797722106232349
18858634,male,40,184.0,92.0,11.0,95.0,40.0,56.0,11.23,1695.149,0.033035444081906666
19823155,male,51,189.0,88.0,15.0,104.0,39.7,103.0,37.0,1626.021,0.06334481534986326
13473399,female,45,163.0,64.0,8.0,80.0,40.0,29.0,42.71,1349.525,0.021489042440858818
19751742,female,29,158.0,56.0,10.0,91.0,39.9,46.0,42.71,1329.339,0.03460366392620694
16451525,female,51,164.0,60.0,19.0,92.0,40.3,96.0,12.56,1289.6550000000002,0.07443851262546959
11182952,female,56,158.0,54.0,8.0,90.0,39.3,40.0,42.71,1193.935,0.0335026613676624
15977838,female,22,164.0,62.0,2.0,85.0,38.5,7.0,42.71,1433.7189999999998,0.004882407222056764
11417259,male,62,187.0,94.0,5.0,84.0,39.5,23.0,42.71,1627.677,0.014130567674053268
17488164,female,72,146.0,53.0,12.0,94.0,40.1,69.0,-2.85,1078.232,0.06399364886221147
13857166,male,38,172.0,78.0,20.0,94.0,40.5,90.0,-4.38,1537.175,0.05854896156911217
11485371,female,42,149.0,50.0,15.0,99.0,40.2,86.0,33.59,1189.685,0.07228804263313399
15222950,male,27,194.0,90.0,7.0,89.0,39.5,24.0,42.71,1763.925,0.013606020664143884
19755121,male,23,187.0,83.0,24.0,104.0,40.9,130.0,12.95,1694.8300000000002,0.07670385820406765
19666541,female,32,151.0,52.0,15.0,99.0,40.0,83.0,8.32,1257.6750000000002,0.06599479197725962
14771702,female,24,165.0,65.0,23.0,105.0,40.8,135.0,20.55,1455.8979999999997,0.09272627615396135
16398210,female,36,144.0,49.0,11.0,91.0,40.2,53.0,31.16,1190.9279999999999,0.04450311017962463
11592925,female,35,174.0,67.0,25.0,107.0,40.8,156.0,23.9,1454.644,0.10724273430475086
17034371,female,72,168.0,70.0,12.0,85.0,39.8,54.0,24.81,1303.587,0.04142416271411114
15772373,male,23,175.0,70.0,5.0,78.0,39.0,6.0,42.71,1537.443,0.0039025837055422542
13607724,female,71,156.0,61.0,26.0,111.0,40.8,193.0,23.9,1187.518,0.16252385227002875
14309852,female,27,176.0,69.0,6.0,82.0,39.2,21.0,42.71,1513.974,0.013870779815241213
13630461,female,74,176.0,83.0,30.0,111.0,40.8,215.0,23.9,1439.922,0.1493136433779052
16885164,female,42,145.0,44.0,9.0,89.0,39.4,43.0,42.71,1121.8110000000001,0.038330877482927156
12493640,female,29,167.0,67.0,10.0,90.0,40.2,43.0,42.71,1458.938,0.029473493733112713
18284933,female,73,166.0,65.0,7.0,83.0,39.5,31.0,42.71,1246.826,0.02486313246595756
10608340,female,49,173.0,70.0,4.0,94.0,39.1,20.0,42.71,1418.667,0.0140977410484631
11742492,male,38,187.0,82.0,9.0,95.0,39.5,43.0,42.71,1620.633,0.026532842414044387
13253354,female,22,184.0,81.0,5.0,82.0,39.4,16.0,42.71,1671.3719999999998,0.00957297358098616
13794336,female,64,175.0,68.0,3.0,87.0,38.6,14.0,42.71,1341.4190000000003,0.010436709186316876
15982368,female,42,157.0,59.0,24.0,97.0,40.6,130.0,39.96,1297.692,0.10017785422118654
13386883,female,41,163.0,62.0,3.0,87.0,38.5,13.0,42.71,1348.3509999999999,0.009641406429038137
15527192,male,67,178.0,80.0,15.0,87.0,40.6,74.0,4.76,1448.687,0.051080737246900126
18671205,male,68,186.0,88.0,1.0,87.0,37.8,5.0,42.71,1543.1169999999997,0.003240195007896356
19077586,female,35,178.0,78.0,16.0,94.0,39.8,76.0,24.09,1568.753,0.04844612249347093
14675786,male,41,184.0,82.0,19.0,104.0,40.4,119.0,2.9,1598.349,0.07445182497689803
13691051,female,36,173.0,68.0,17.0,97.0,40.2,88.0,33.21,1456.4630000000002,0.06042034710116219
19340793,male,69,195.0,95.0,10.0,92.0,39.6,61.0,42.71,1631.3980000000001,0.03739124358372389
11049596,male,76,193.0,98.0,16.0,95.0,40.2,111.0,-8.72,1622.633,0.06840733548498028
14798042,male,25,179.0,85.0,29.0,108.0,40.6,179.0,23.9,1679.88,0.10655523013548586
11199746,male,45,181.0,87.0,25.0,104.0,40.9,164.0,23.9,1617.9700000000003,0.10136158272403072
13616020,female,63,172.0,66.0,26.0,104.0,41.1,168.0,23.9,1317.961,0.12746962922271599
15600044,female,32,151.0,51.0,8.0,91.0,39.6,38.0,42.71,1248.428,0.030438279179896634
12586756,female,56,165.0,67.0,21.0,96.0,40.8,115.0,-5.09,1335.8319999999999,0.08608866983273347
19486187,female,22,166.0,61.0,18.0,97.0,40.3,91.0,34.31,1430.6680000000001,0.06360665087916972
10100047,female,25,159.0,59.0,21.0,96.0,40.9,105.0,11.14,1377.498,0.07622515604378373
15659149,female,27,185.0,78.0,9.0,91.0,39.8,38.0,42.71,1625.079,0.023383478587810192
19455387,female,32,176.0,77.0,21.0,103.0,40.5,118.0,32.21,1566.3000000000002,0.07533678094873267
13981062,male,30,187.0,92.0,14.0,95.0,40.3,64.0,30.83,1747.743,0.03661865617542168
13653590,female,40,158.0,52.0,24.0,108.0,40.4,160.0,19.87,1244.721,0.12854286221570937
15941545,female,53,177.0,76.0,12.0,95.0,40.0,62.0,39.62,1469.221,0.042199233471342974
10951752,male,35,182.0,83.0,6.0,92.0,39.4,25.0,42.71,1627.38,0.015362115793484003
13449861,male,42,192.0,95.0,30.0,107.0,40.7,211.0,23.9,1739.0140000000001,0.12133312325260175
16674250,male,63,193.0,104.0,14.0,94.0,40.2,88.0,22.44,1734.405,0.05073786111087088
13067072,male,44,186.0,82.0,16.0,100.0,40.5,93.0,37.98,1591.5549999999998,0.0584334188890739
17433353,male,50,164.0,68.0,28.0,108.0,40.9,196.0,23.9,1367.9610000000002,0.14327893850774984
18609268,female,20,169.0,65.0,29.0,98.0,40.9,147.0,23.9,1485.6100000000001,0.09894925316873203
19748157,male,70,183.0,88.0,17.0,96.0,40.3,112.0,16.98,1525.163,0.07343477385695824
10958146,female,21,179.0,74.0,26.0,106.0,40.8,151.0,23.9,1595.483,0.09464218672339349
19833769,female,54,161.0,60.0,9.0,94.0,39.5,48.0,42.71,1267.371,0.03787367708429497
15309891,female,21,164.0,61.0,19.0,95.0,40.3,91.0,26.02,1428.802,0.06368972047911467
16287414,female,47,181.0,81.0,27.0,104.0,40.8,161.0,23.9,1553.8279999999997,0.10361507193846425
10706514,male,34,194.0,96.0,25.0,111.0,41.2,182.0,23.9,1789.097,0.10172729594873839
17674162,female,51,166.0,65.0,25.0,91.0,40.5,122.0,23.9,1342.086,0.09090326551353639
13342092,female,25,175.0,70.0,20.0,105.0,40.4,117.0,1.89,1528.783,0.07653146326195412
18346384,female,22,177.0,68.0,22.0,96.0,40.6,106.0,14.0,1529.4750000000001,0.06930482681966034
17331187,female,60,165.0,60.0,4.0,86.0,38.6,18.0,42.71,1253.7830000000001,0.01435655133304567
16500737,female,28,160.0,65.0,24.0,104.0,40.6,140.0,-5.9,1423.088,0.09837761262831252
11269933,male,68,169.0,69.0,11.0,94.0,39.8,64.0,26.79,1314.7579999999998,0.04867815978301711
16826583,female,23,165.0,59.0,28.0,113.0,40.5,190.0,23.9,1404.7459999999999,0.1352557686585333
17351708,male,60,177.0,81.0,25.0,104.0,40.6,179.0,23.9,1485.146,0.12052687075883449
11513582,female,23,159.0,57.0,17.0,90.0,40.2,74.0,7.69,1367.664,0.0541068566548509
14655535,female,32,169.0,65.0,7.0,82.0,39.3,25.0,42.71,1433.65,0.01743800788197956
14135687,male,34,189.0,93.0,26.0,98.0,40.8,137.0,23.9,1745.866,0.07847108540976226
13674818,male,27,182.0,80.0,3.0,74.0,38.9,3.0,42.71,1634.279,0.0018356718773232723
14810381,male,38,202.0,108.0,19.0,100.0,40.4,115.0,7.48,1907.525,0.06028754537948389
19870290,male,22,184.0,88.0,24.0,104.0,40.2,131.0,27.37,1736.1009999999999,0.07545643945830341
16869410,male,44,179.0,81.0,27.0,110.0,40.5,197.0,23.9,1560.6219999999998,0.12623172042941855
14120544,female,45,167.0,66.0,23.0,98.0,40.4,126.0,-5.12,1380.411,0.09127716310577066
13344902,female,60,163.0,60.0,11.0,91.0,39.7,56.0,36.46,1247.587,0.04488664918759173
17876911,female,42,180.0,78.0,6.0,79.0,39.3,19.0,42.71,1544.6389999999997,0.012300608750653069
12967550,male,60,193.0,93.0,30.0,112.0,40.9,259.0,23.9,1645.678,0.15738194227546334
14033574,female,45,177.0,72.0,2.0,75.0,38.3,6.0,42.71,1466.873,0.004090333655333488
12463073,male,38,174.0,74.0,15.0,92.0,40.1,62.0,11.32,1506.3830000000003,0.041158191509065085
11898845,female,69,162.0,63.0,23.0,104.0,40.8,152.0,8.18,1233.26,0.12325057165561196
15435203,male,60,195.0,89.0,24.0,108.0,40.4,190.0,9.48,1614.8860000000002,0.11765536390804056
19437988,female,53,178.0,70.0,18.0,95.0,40.6,95.0,-3.25,1416.837,0.0670507616613626
17657824,male,20,173.0,74.0,2.0,83.0,37.9,4.0,42.71,1581.2250000000001,0.0025296842637828262
17032062,female,62,178.0,77.0,16.0,91.0,40.7,78.0,-6.11,1442.596,0.054069191928994675
18375806,male,44,168.0,72.0,28.0,113.0,40.9,211.0,23.9,1443.321,0.14619062564737853
19161622,female,76,186.0,89.0,11.0,98.0,40.0,63.0,31.35,1517.7240000000002,0.04150952347067055
10531396,male,27,187.0,88.0,14.0,98.0,40.2,67.0,32.97,1723.745,0.0388688582127867
12486656,male,20,190.0,85.0,22.0,103.0,40.6,114.0,-0.32,1735.6080000000002,0.06568303441791003
10896246,male,78,197.0,103.0,9.0,89.0,39.7,56.0,42.71,1672.6000000000001,0.03348080832237235
10187691,female,62,156.0,63.0,13.0,86.0,40.4,59.0,4.2,1244.982,0.047390243393077174
10858968,male,52,184.0,88.0,27.0,111.0,41.2,215.0,23.9,1606.2009999999998,0.133856223473899
16156252,female,27,173.0,68.0,18.0,99.0,40.4,94.0,24.58,1495.433,0.0628580484715798
19640300,male,25,170.0,68.0,25.0,110.0,40.6,152.0,23.9,1494.799,0.10168591228653484
11416066,female,43,172.0,64.0,9.0,84.0,39.5,36.0,42.71,1386.067,0.025972770436061172
10270228,female,36,179.0,76.0,1.0,83.0,37.3,4.0,42.71,1549.027,0.002582266158046309
16442049,male,20,191.0,91.0,9.0,100.0,39.7,44.0,42.71,1794.188,0.024523628516075237
17024253,female,28,165.0,59.0,11.0,91.0,39.8,50.0,35.74,1383.0959999999998,0.03615078056765402
18769310,male,40,176.0,77.0,6.0,92.0,39.2,26.0,42.71,1531.66,0.016975046681378374
11819561,female,43,172.0,67.0,21.0,99.0,40.6,116.0,14.85,1413.808,0.08204791598293404
11885227,male,60,192.0,97.0,17.0,80.0,40.3,66.0,19.46,1679.568,0.039295818924866395
19093434,female,26,150.0,49.0,24.0,104.0,40.9,145.0,15.41,1252.816,0.11573926258923896
18662300,female,56,180.0,79.0,4.0,74.0,39.0,12.0,42.71,1493.266,0.008036076626669327
18609547,male,40,201.0,98.0,21.0,108.0,40.7,150.0,-5.29,1803.2969999999998,0.08318097351684166
14173949,female,40,178.0,77.0,14.0,89.0,40.3,60.0,24.25,1537.856,0.039015356444296476
16290700,female,71,169.0,74.0,13.0,98.0,40.1,76.0,33.92,1348.003,0.05637969648435501
14312894,female,40,176.0,72.0,4.0,84.0,38.6,15.0,42.71,1485.425,0.010098120066647592
15539631,male,40,183.0,90.0,5.0,80.0,39.0,14.0,42.71,1673.557,0.008365415698419594
14013809,female,36,168.0,62.0,27.0,117.0,40.6,200.0,23.9,1385.491,0.1443531571118109
19085419,female,51,163.0,64.0,16.0,96.0,40.1,87.0,-8.61,1323.545,0.0657325591498589
13080362,female,30,141.0,45.0,27.0,112.0,41.1,189.0,23.9,1170.626,0.1614520777771893
14837578,female,25,173.0,64.0,26.0,104.0,40.6,151.0,23.9,1467.105,0.10292378527780902
14344420,female,25,180.0,77.0,7.0,86.0,39.8,26.0,42.71,1609.002,0.016159084948309574
15383369,female,22,164.0,65.0,30.0,98.0,41.1,153.0,23.9,1461.4599999999998,0.104689830717228
18155848,male,74,182.0,88.0,14.0,88.0,40.0,78.0,31.11,1504.745,0.05183602537306986
14699989,male,61,183.0,85.0,15.0,101.0,40.0,103.0,9.46,1536.3919999999998,0.06704018245343638
14756214,male,36,180.0,78.0,6.0,85.0,39.2,18.0,42.71,1570.6189999999997,0.011460449669843548
10433921,male,52,189.0,93.0,24.0,111.0,40.7,194.0,15.17,1667.926,0.11631211456623376
14680344,male,29,188.0,86.0,7.0,83.0,39.3,18.0,42.71,1699.689,0.010590172672765429
14425536,female,44,156.0,55.0,29.0,107.0,40.9,191.0,23.9,1248.946,0.15292894969037893
16707041,male,27,183.0,79.0,13.0,99.0,40.2,62.0,-6.86,1628.1299999999999,0.038080497257589996
15217189,female,55,144.0,50.0,7.0,82.0,39.4,29.0,42.71,1117.9049999999997,0.025941381423287314
17072565,female,28,166.0,59.0,14.0,94.0,40.1,68.0,2.37,1386.194,0.049055182752197744
14042465,female,25,165.0,64.0,22.0,110.0,40.2,142.0,28.55,1442.321,0.09845242494562584
16845982,female,68,152.0,54.0,26.0,105.0,40.8,177.0,23.9,1123.387,0.15755923826784538
17981377,female,48,150.0,53.0,14.0,95.0,40.5,76.0,30.1,1194.544,0.06362260410667166
12162135,male,20,191.0,94.0,9.0,92.0,40.0,33.0,42.71,1821.929,0.018112670691338685
14680888,male,57,204.0,113.0,6.0,75.0,39.2,20.0,42.71,1877.6860000000001,0.010651408169417037
10803909,male,24,190.0,92.0,14.0,92.0,39.9,54.0,-2.65,1783.0169999999998,0.030285746013638683
15464961,female,52,151.0,52.0,16.0,99.0,40.4,95.0,4.69,1171.075,0.08112204598339133
18636358,male,67,187.0,87.0,9.0,87.0,39.5,46.0,42.71,1541.2980000000002,0.0298449748199245
12492198,female,74,181.0,77.0,7.0,87.0,39.0,33.0,42.71,1399.9299999999998,0.023572607201788665
17034126,female,30,154.0,52.0,22.0,97.0,40.7,117.0,32.58,1275.629,0.09171945761659543
10808620,female,37,167.0,70.0,29.0,113.0,40.7,200.0,23.9,1452.039,0.1377373472751076
15340726,male,38,182.0,80.0,27.0,114.0,40.6,205.0,23.9,1586.6490000000001,0.12920311927842892
16761962,female,37,176.0,70.0,25.0,108.0,41.0,159.0,23.9,1479.9209999999998,0.10743816730757927
10316019,female,37,177.0,69.0,14.0,97.0,39.9,73.0,23.5,1473.772,0.04953276354822863
19876392,male,30,187.0,89.0,3.0,91.0,38.4,12.0,42.71,1720.002,0.006976736073562705
16347418,male,23,189.0,91.0,23.0,107.0,40.8,139.0,9.52,1775.002,0.07830977091856799
13407549,female,36,172.0,74.0,13.0,106.0,40.1,79.0,32.48,1508.8470000000002,0.05235786000833748
14611928,male,61,189.0,98.0,25.0,110.0,40.4,212.0,23.9,1675.1909999999998,0.12655273338980452
14415317,female,34,169.0,65.0,2.0,82.0,37.8,7.0,42.71,1424.99,0.004912315174141573
16563309,male,72,179.0,82.0,25.0,99.0,40.7,175.0,23.9,1448.6290000000001,0.12080387732124649
13289098,female,38,167.0,67.0,6.0,84.0,39.3,23.0,42.71,1419.968,0.01619754811376031
14905505,male,54,186.0,82.0,2.0,83.0,38.3,7.0,42.71,1548.2549999999999,0.004521219049833523
17242233,male,76,187.0,94.0,7.0,98.0,39.1,51.0,42.71,1567.057,0.032545082916575464
14877593,female,66,175.0,69.0,7.0,86.0,39.4,32.0,42.71,1342.006,0.02384490084247015
11272905,female,65,166.0,70.0,14.0,98.0,39.8,81.0,14.0,1327.701,0.061007711826683866
19124933,female,57,150.0,57.0,1.0,84.0,37.8,4.0,42.71,1192.5620000000001,0.0033541233076351583
13875734,female,41,149.0,55.0,16.0,96.0,40.1,86.0,-9.16,1240.25,0.06934085869784318
19341455,female,41,152.0,56.0,26.0,110.0,40.9,178.0,23.9,1258.791,0.14140552323618458
10056790,male,54,181.0,90.0,12.0,94.0,40.0,67.0,14.49,1606.7410000000002,0.04169931557108457
19217037,female,66,171.0,65.0,28.0,96.0,40.6,158.0,23.9,1292.626,0.12223179790596816
17303624,male,42,175.0,72.0,28.0,107.0,41.1,183.0,23.9,1473.667,0.12418002167382455
13664308,male,22,177.0,83.0,20.0,99.0,40.4,92.0,5.43,1668.18,0.05514992386912683
19111237,female,44,181.0,81.0,28.0,104.0,40.8,165.0,23.9,1566.8179999999998,0.10530897653716004
14185340,female,51,150.0,57.0,18.0,100.0,40.1,107.0,35.52,1218.5420000000001,0.08780985801063894
16042856,female,33,160.0,57.0,13.0,100.0,40.0,73.0,33.05,1327.4619999999998,0.05499215796761038
15833595,female,39,163.0,65.0,7.0,85.0,39.6,28.0,42.71,1384.752,0.02022022715980912
14748337,female,37,180.0,73.0,24.0,98.0,40.6,126.0,27.28,1520.054,0.08289179200212624
13143604,male,58,180.0,86.0,12.0,92.0,40.3,64.0,22.64,1549.3349999999998,0.04130804506449542
12303277,male,50,176.0,82.0,5.0,86.0,39.2,20.0,42.71,1534.5949999999998,0.01303275457042412
13631554,female,20,172.0,70.0,18.0,105.0,40.6,103.0,1.23,1541.1390000000001,0.06683368599457933
17175806,male,28,179.0,77.0,7.0,87.0,39.3,21.0,42.71,1592.914,0.01318338592039495
14859275,female,27,180.0,80.0,13.0,93.0,40.0,58.0,-8.2,1628.0829999999999,0.03562471937855748
15429861,male,43,185.0,85.0,14.0,96.0,40.2,73.0,39.77,1620.5279999999998,0.0450470463947553
13118311,female,38,161.0,59.0,5.0,79.0,38.9,17.0,42.71,1327.404,0.012806952517846864
13853584,male,22,187.0,86.0,17.0,94.0,40.1,67.0,20.19,1726.901,0.038797823384200944
11009245,male,21,205.0,103.0,21.0,109.0,40.4,137.0,28.53,1944.194,0.07046621890613797
12190406,female,74,162.0,67.0,23.0,100.0,40.8,143.0,12.9,1248.598,0.11452845511525728
19689602,male,22,179.0,81.0,13.0,96.0,39.9,54.0,-8.8,1655.8819999999998,0.032611019384231485
18300732,female,23,170.0,67.0,3.0,88.0,38.3,12.0,42.71,1494.2120000000002,0.008030988909204315
12492743,male,43,187.0,94.0,25.0,102.0,40.7,158.0,23.9,1709.947,0.09240052469462505
14874470,male,47,199.0,109.0,1.0,83.0,38.2,4.0,42.71,1868.508,0.0021407454503807317
15957173,male,44,189.0,95.0,12.0,94.0,40.0,62.0,39.27,1721.06,0.036024310599281836
18497253,male,56,178.0,80.0,25.0,109.0,40.6,192.0,23.9,1496.317,0.1283150562347417
17282192,female,25,154.0,53.0,12.0,95.0,40.1,60.0,12.18,1306.5259999999998,0.0459233111319637
10728499,female,31,167.0,66.0,28.0,113.0,40.7,192.0,23.9,1441.031,0.13323793867029926
17379089,female,27,153.0,53.0,24.0,109.0,41.0,157.0,-8.03,1294.7679999999998,0.12125724454110699
16520398,male,42,186.0,89.0,10.0,92.0,39.9,47.0,42.71,1664.944,0.028229177678048032
18135733,female,33,165.0,67.0,4.0,88.0,39.1,17.0,42.71,1435.4219999999998,0.01184320708474581
11743674,male,60,187.0,98.0,26.0,104.0,40.9,196.0,23.9,1673.325,0.11713205743056489
17172665,female,63,123.0,40.0,9.0,97.0,39.9,55.0,42.71,925.7370000000001,0.05941212244946458
18711780,female,25,156.0,51.0,22.0,99.0,40.7,120.0,36.46,1294.228,0.09271936629403783
13362491,male,69,168.0,71.0,20.0,107.0,40.5,157.0,8.52,1325.824,0.11841692411662483
18020852,female,40,174.0,68.0,5.0,87.0,38.9,21.0,42.71,1442.2410000000002,0.01456067328553272
13805537,female,21,172.0,71.0,10.0,88.0,39.8,39.0,42.71,1546.056,0.02522547695555659
18536286,female,25,174.0,72.0,9.0,93.0,39.6,41.0,42.71,1544.179,0.026551325979695357
12881038,male,29,204.0,98.0,18.0,97.0,40.3,90.0,3.87,1860.221,0.048381348237655636
10531287,female,68,171.0,67.0,3.0,85.0,38.5,13.0,42.71,1302.46,0.009981112663728637
10717758,male,74,188.0,93.0,5.0,85.0,39.2,26.0,42.71,1569.568,0.01656506758547575
18400734,male,20,198.0,102.0,10.0,89.0,39.5,34.0,42.71,1917.5910000000001,0.017730579670013052
10186484,male,22,203.0,97.0,8.0,90.0,39.4,28.0,42.71,1878.186,0.0149080016569179
11028752,male,24,180.0,84.0,8.0,97.0,39.6,35.0,42.71,1678.0610000000001,0.02085740625638758
16648415,male,32,174.0,77.0,3.0,79.0,38.6,6.0,42.71,1560.1040000000003,0.003845897452990313
16980939,female,59,183.0,84.0,12.0,86.0,40.2,50.0,3.41,1535.805,0.03255621644674942
19616006,female,36,159.0,61.0,13.0,91.0,39.9,60.0,-0.95,1348.362,0.044498435879978815
14997748,female,53,172.0,73.0,6.0,75.0,39.5,18.0,42.71,1425.99,0.012622809416615824
17573893,female,28,159.0,60.0,12.0,91.0,39.9,54.0,3.36,1373.7549999999999,0.03930831916899302
18917977,male,27,181.0,81.0,14.0,86.0,40.5,40.0,29.25,1640.4279999999997,0.024383880304408367
19057258,male,20,173.0,68.0,4.0,87.0,39.1,10.0,42.71,1525.7430000000002,0.0065541837648935624
16194704,male,71,168.0,68.0,18.0,98.0,40.2,117.0,7.55,1289.423,0.09073826044672695
15836080,male,25,186.0,84.0,26.0,111.0,40.7,171.0,23.9,1692.319,0.10104477938261049
10280733,female,60,162.0,59.0,24.0,112.0,40.6,176.0,11.51,1235.242,0.14248220186813595
17456188,male,76,192.0,95.0,17.0,101.0,40.3,132.0,33.75,1591.794,0.08292530314852298
11863051,male,72,192.0,102.0,12.0,98.0,40.0,87.0,39.29,1673.843,0.05197620087427554
16044552,female,72,153.0,58.0,12.0,90.0,40.0,63.0,12.64,1146.153,0.05496648353230328
12906729,male,47,154.0,54.0,9.0,94.0,39.8,40.0,42.71,1220.5130000000001,0.032773104424123296
10643480,female,31,168.0,67.0,13.0,95.0,40.0,64.0,34.09,1453.376,0.04403540446519001
11452096,male,27,183.0,80.0,13.0,94.0,39.8,52.0,-1.22,1637.377,0.031758110685566
19608453,male,55,173.0,74.0,9.0,86.0,39.7,36.0,42.71,1429.675,0.025180548026649416
15157306,male,66,198.0,96.0,6.0,86.0,39.1,30.0,42.71,1662.929,0.018040457530056904
14924291,male,28,178.0,85.0,24.0,110.0,40.7,158.0,21.09,1663.792,0.09496379355111698
15126790,male,42,175.0,78.0,25.0,111.0,40.9,182.0,23.9,1529.149,0.11902044862861631
14434937,female,21,155.0,55.0,29.0,112.0,40.9,195.0,23.9,1345.4379999999999,0.14493421473155954
11983096,female,47,168.0,69.0,7.0,90.0,39.5,32.0,42.71,1402.59,0.02281493522697296
19436934,female,22,161.0,55.0,29.0,102.0,40.6,164.0,23.9,1359.696,0.12061519633800498
14799787,female,29,147.0,50.0,15.0,97.0,40.0,80.0,27.44,1239.779,0.06452762952106787
16170508,male,21,178.0,79.0,11.0,86.0,39.7,28.0,36.87,1638.62,0.017087549279271582
19830011,female,64,165.0,66.0,8.0,80.0,39.4,31.0,42.71,1291.9450000000002,0.023994829501255855
13236637,female,62,160.0,59.0,5.0,82.0,39.1,21.0,42.71,1220.386,0.01720767036003363
16583879,female,47,172.0,70.0,19.0,99.0,40.4,106.0,11.19,1424.229,0.07442623342173203
14707960,male,51,192.0,94.0,14.0,102.0,40.3,94.0,37.12,1690.797,0.05559508326546593
15628837,male,27,178.0,78.0,18.0,94.0,40.2,72.0,26.67,1603.3929999999998,0.04490477381403063
18427366,male,25,189.0,97.0,27.0,103.0,40.7,153.0,23.9,1821.8239999999998,0.0839817677228975
12229778,female,41,184.0,83.0,28.0,102.0,40.9,157.0,23.9,1607.596,0.09766135272792419
17699499,male,24,174.0,76.0,21.0,98.0,40.6,93.0,-6.35,1585.4969999999998,0.05865668619997389
18096377,male,31,188.0,90.0,11.0,99.0,40.5,57.0,5.95,1728.017,0.03298578659816425
10753570,male,44,166.0,75.0,3.0,93.0,38.6,14.0,42.71,1464.866,0.00955718816601655
11844039,female,50,164.0,62.0,17.0,107.0,40.4,112.0,36.33,1312.4789999999998,0.08533469868851236
19050083,female,56,163.0,59.0,5.0,89.0,38.7,24.0,42.71,1255.6599999999999,0.01911345427902458
17373512,male,23,192.0,91.0,14.0,84.0,40.2,36.0,26.27,1784.296,0.020176024605782897
10234951,male,62,178.0,79.0,26.0,104.0,40.7,187.0,23.9,1461.09,0.1279866401111499
18994286,male,37,170.0,66.0,15.0,103.0,39.9,84.0,30.19,1424.3449999999998,0.05897447598720816
12356798,male,77,186.0,93.0,29.0,102.0,40.8,230.0,23.9,1550.3819999999998,0.14835053554543334
17420315,female,43,148.0,52.0,29.0,108.0,40.5,195.0,23.9,1200.751,0.16239836568947266
16334614,male,37,193.0,95.0,8.0,84.0,39.8,27.0,42.71,1763.762,0.01530818783940237
19105093,male,34,172.0,75.0,8.0,94.0,39.3,34.0,42.71,1526.754,0.02226946842778863
16311850,male,23,185.0,88.0,8.0,91.0,39.6,29.0,42.71,1734.869,0.01671595953354403
14417033,male,43,190.0,96.0,11.0,98.0,39.7,63.0,27.97,1737.7350000000001,0.03625408937496223
10990518,female,56,158.0,58.0,24.0,104.0,40.2,154.0,31.16,1230.923,0.12510936914819204
14846070,female,41,176.0,77.0,4.0,94.0,38.6,19.0,42.71,1527.3300000000002,0.01244000969011281
15135673,male,70,198.0,108.0,9.0,85.0,39.8,48.0,42.71,1756.5729999999999,0.02732593521590051
