User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Environmental_Temperature
10313893,female,67,155.0,56.0,6.0,82.0,38.7,26.0,7.220258613931112
14057988,male,51,182.0,86.0,2.0,94.0,38.3,11.0,14.618445976512422
19021774,male,26,187.0,89.0,13.0,89.0,40.1,45.0,22.651406934694577
14888540,male,59,191.0,89.0,21.0,93.0,40.7,118.0,24.059584545399183
14039719,female,51,152.0,57.0,20.0,93.0,40.6,104.0,0.5475469896932683
14495392,female,33,159.0,55.0,27.0,105.0,40.7,167.0,17.893879140032407
13554413,male,62,177.0,82.0,21.0,102.0,40.7,146.0,16.134238371676794
15032003,female,55,177.0,75.0,9.0,95.0,39.6,47.0,32.412423658794786
15620975,female,53,150.0,51.0,9.0,97.0,39.6,52.0,30.81452246774153
10902241,female,40,149.0,53.0,27.0,106.0,41.0,174.0,-0.0655263227534312
19467443,female,22,151.0,54.0,17.0,100.0,40.2,93.0,-8.07461281865158
10123661,male,28,187.0,85.0,23.0,92.0,40.2,89.0,14.09106971227375
16838476,female,46,165.0,69.0,3.0,74.0,38.5,9.0,-1.695398133772322
15412752,male,44,183.0,85.0,17.0,109.0,40.3,123.0,9.065342898869453
18820691,male,54,166.0,76.0,2.0,83.0,38.3,7.0,-3.16691268166365
13220104,male,20,181.0,80.0,27.0,100.0,40.8,124.0,8.325323031874824
19581331,female,34,143.0,51.0,21.0,105.0,40.7,131.0,-7.41473627221372
17496393,female,44,169.0,67.0,20.0,101.0,40.5,116.0,16.83526178689589
14995902,female,65,166.0,62.0,11.0,90.0,39.6,55.0,38.83190933263089
10690925,male,20,196.0,92.0,10.0,88.0,39.8,31.0,36.965569177944
19874640,female,33,157.0,64.0,9.0,85.0,40.0,35.0,17.141307791182218
15027600,male,50,208.0,112.0,18.0,90.0,40.0,94.0,-0.4688145410015458
17423918,male,33,187.0,93.0,2.0,85.0,38.0,6.0,33.23541407022092
10980041,female,64,162.0,70.0,13.0,95.0,40.4,71.0,26.01249179359725
13340961,male,24,188.0,93.0,10.0,94.0,39.6,42.0,32.931405415377455
14529111,female,64,164.0,61.0,2.0,79.0,38.1,8.0,24.07657382435984
10458725,male,67,189.0,97.0,22.0,103.0,40.7,169.0,-8.850876183959768
17045278,female,74,163.0,64.0,29.0,106.0,40.8,200.0,9.56775050374473
17987097,female,25,181.0,70.0,21.0,108.0,40.2,129.0,-6.342147657823846
11541562,male,27,200.0,104.0,22.0,97.0,40.2,110.0,16.24299253191309
17017081,male,26,173.0,72.0,11.0,89.0,40.2,34.0,22.443743274168405
16051076,female,54,157.0,54.0,18.0,101.0,40.9,110.0,26.62797687229834
12094559,female,42,166.0,69.0,8.0,81.0,39.4,29.0,17.413553804042607
19822063,female,29,153.0,49.0,10.0,88.0,39.9,44.0,32.63030444757076
10067859,male,53,196.0,97.0,27.0,108.0,40.9,210.0,-7.432174052864423
10065742,female,30,176.0,73.0,9.0,80.0,39.6,29.0,17.07060597960779
18802682,female,39,172.0,66.0,25.0,106.0,40.6,156.0,17.813037093850163
15280249,male,41,188.0,82.0,5.0,84.0,39.0,16.0,-5.523914906109192
11450234,female,35,153.0,52.0,10.0,87.0,39.6,43.0,28.12946210679964
16602077,female,46,169.0,68.0,20.0,111.0,40.6,137.0,3.366274903245145
17334716,female,24,163.0,58.0,25.0,103.0,40.9,144.0,25.302060682752305
13136328,male,21,177.0,75.0,16.0,86.0,40.1,39.0,27.615627955434995
15577873,female,21,165.0,65.0,12.0,88.0,40.1,48.0,-1.2273339239444478
11713594,male,20,196.0,95.0,10.0,89.0,40.0,33.0,-6.023897195048502
12563759,male,52,183.0,83.0,10.0,91.0,40.1,49.0,15.38948871791666
19674782,male,29,171.0,76.0,13.0,88.0,40.0,41.0,29.728085526177416
12966987,female,72,164.0,65.0,12.0,104.0,40.1,79.0,6.934708465694263
18471332,female,30,153.0,56.0,20.0,91.0,40.4,92.0,-7.985200328222499
16459449,female,64,148.0,51.0,16.0,94.0,40.0,90.0,18.17051850555557
13478726,female,30,165.0,64.0,20.0,101.0,40.4,111.0,31.92147307852873
17584463,male,68,175.0,81.0,6.0,79.0,39.3,23.0,34.10613361594818
19066449,male,25,177.0,82.0,2.0,85.0,38.1,5.0,2.934551625500646
14215771,male,21,188.0,82.0,2.0,85.0,38.1,5.0,28.46078513525412
11057601,male,75,173.0,79.0,5.0,87.0,38.9,26.0,22.3701586547096
16229857,male,67,186.0,93.0,9.0,86.0,39.7,45.0,28.654419652928844
10339282,male,26,179.0,71.0,16.0,97.0,40.3,68.0,11.758198740677004
15023130,male,36,175.0,70.0,24.0,104.0,40.3,138.0,9.1863994304503
13646720,male,64,178.0,75.0,20.0,94.0,40.2,114.0,32.536792918749235
17941358,male,77,175.0,79.0,4.0,84.0,38.8,20.0,28.982306219270733
11769262,female,71,168.0,65.0,5.0,81.0,38.8,21.0,10.180967111013558
10830067,male,60,187.0,92.0,3.0,81.0,38.8,12.0,39.78453611754279
18731446,male,48,196.0,101.0,16.0,97.0,40.2,95.0,11.81440702250525
14787766,female,29,157.0,57.0,5.0,85.0,39.4,20.0,6.617004844709676
13802821,female,59,181.0,78.0,29.0,103.0,41.0,177.0,-1.058209381767135
18526026,female,39,144.0,53.0,19.0,91.0,40.7,91.0,15.85391385171193
10928428,female,55,174.0,74.0,5.0,85.0,39.1,21.0,-5.236716716418036
19976691,female,43,154.0,54.0,6.0,83.0,39.0,24.0,24.71536113276453
17426264,female,37,154.0,61.0,5.0,82.0,39.5,19.0,30.86076556776905
12310238,male,45,189.0,91.0,5.0,96.0,39.1,27.0,39.37203500876458
16644888,male,31,190.0,96.0,25.0,99.0,40.9,133.0,31.701430457108657
17005829,male,78,176.0,79.0,8.0,91.0,39.5,48.0,29.70282998487835
18786180,female,28,157.0,59.0,10.0,96.0,39.8,51.0,-6.50045051290308
19778214,male,50,208.0,112.0,13.0,91.0,40.3,70.0,37.2761063774145
11330367,male,62,178.0,85.0,8.0,84.0,39.2,35.0,-5.185271770212493
10664035,male,26,176.0,81.0,12.0,90.0,39.7,41.0,9.888682566870642
18641361,male,21,188.0,93.0,14.0,91.0,40.3,50.0,-8.790495985917104
17006078,male,21,159.0,64.0,16.0,87.0,40.3,38.0,-2.791619102709588
19018538,male,56,174.0,82.0,21.0,101.0,40.7,137.0,22.237104069345328
10618567,female,63,168.0,65.0,19.0,96.0,40.3,107.0,12.95295851461132
16610738,female,76,181.0,76.0,22.0,96.0,40.7,125.0,12.36010114214477
16218423,male,30,183.0,83.0,8.0,93.0,39.7,33.0,19.98680024027988
10656591,female,30,173.0,62.0,5.0,87.0,39.5,21.0,20.74856725014251
13648998,female,23,159.0,55.0,3.0,84.0,38.4,11.0,38.89498449078488
10736495,male,68,179.0,85.0,13.0,91.0,40.0,74.0,3.1026048560742794
12957908,male,37,176.0,76.0,26.0,115.0,40.5,198.0,35.897089688875134
16817409,female,47,169.0,69.0,28.0,113.0,40.5,198.0,24.42382379531049
18270445,female,76,167.0,65.0,26.0,102.0,40.9,168.0,-9.018724946932013
13898338,female,28,149.0,53.0,28.0,109.0,41.0,183.0,22.228020383896435
12790929,female,23,160.0,59.0,11.0,88.0,40.2,45.0,1.2599694718509564
12176085,male,41,183.0,85.0,28.0,106.0,40.9,186.0,27.821884007375587
17404782,female,32,170.0,70.0,18.0,96.0,40.3,90.0,34.41294844449681
12686066,female,77,174.0,73.0,18.0,98.0,40.3,107.0,3.6293527687387392
15278502,female,55,174.0,71.0,22.0,93.0,40.5,111.0,10.947707267436598
18749482,male,23,191.0,88.0,10.0,91.0,39.7,36.0,-0.4635026076414323
16441677,female,53,159.0,61.0,14.0,109.0,39.8,96.0,34.27702908982043
13027788,female,49,164.0,63.0,18.0,103.0,40.3,110.0,11.428410716744406
16900867,female,53,161.0,63.0,11.0,84.0,40.2,46.0,26.35335400120437
10747571,female,39,158.0,60.0,12.0,91.0,39.9,57.0,14.199094564379635
11566569,female,57,180.0,73.0,6.0,87.0,39.4,27.0,28.35662448874292
10663328,male,21,190.0,94.0,16.0,103.0,40.4,86.0,0.1576617303085932
14708432,female,31,173.0,75.0,2.0,77.0,38.7,6.0,11.957705960817176
17497651,female,30,174.0,69.0,14.0,86.0,40.6,55.0,34.40778175691534
10905163,male,27,186.0,86.0,12.0,102.0,40.2,64.0,8.410204735624113
19988317,female,56,173.0,72.0,21.0,108.0,40.5,140.0,24.26840670554573
17694376,male,64,180.0,90.0,13.0,90.0,39.8,71.0,11.019286166218333
11296355,female,31,151.0,52.0,23.0,104.0,40.5,140.0,8.251208768190214
17555683,male,63,177.0,80.0,3.0,89.0,38.7,15.0,2.997559605286874
19588554,female,69,144.0,47.0,19.0,96.0,40.5,113.0,31.634845239954373
17847282,female,39,159.0,59.0,6.0,87.0,39.0,26.0,7.208145278333408
16627485,female,45,158.0,66.0,29.0,105.0,40.7,181.0,-0.8509624844596964
11576883,male,44,179.0,81.0,7.0,86.0,39.4,26.0,-6.752460341561637
10814160,male,33,181.0,82.0,26.0,105.0,40.5,157.0,10.616752281437638
19236065,female,25,164.0,60.0,21.0,107.0,40.5,130.0,4.029143196369997
16343749,female,24,154.0,56.0,26.0,106.0,40.9,159.0,1.1838244110605558
13352002,female,41,164.0,64.0,4.0,93.0,38.8,20.0,-4.17570097365156
14117571,male,24,184.0,80.0,23.0,99.0,41.0,107.0,26.493803090505537
12613423,female,26,167.0,59.0,28.0,106.0,40.6,171.0,-7.316112558800155
13474684,female,30,168.0,70.0,28.0,103.0,41.1,160.0,7.4173450804735666
17697141,female,20,164.0,65.0,25.0,105.0,40.5,145.0,5.076319703111068
15850439,male,37,198.0,97.0,1.0,82.0,37.4,3.0,32.28740487363229
16239644,female,53,156.0,55.0,5.0,74.0,39.1,16.0,12.670946289763284
16899892,female,40,180.0,76.0,4.0,80.0,38.7,13.0,6.371702730249147
14638604,female,66,174.0,66.0,7.0,83.0,39.5,30.0,3.0697315368484563
18574714,male,26,192.0,84.0,5.0,78.0,38.9,8.0,-3.1763800442611974
13287124,female,28,162.0,60.0,3.0,84.0,38.4,11.0,39.179508539726434
13262589,female,66,158.0,61.0,30.0,112.0,40.9,223.0,17.702825654845654
10860433,male,79,197.0,97.0,5.0,91.0,39.3,32.0,38.96257934530468
19641334,female,27,170.0,67.0,5.0,77.0,39.1,15.0,12.229355526761864
12165950,female,39,156.0,55.0,15.0,95.0,39.9,78.0,16.16027333577638
13604143,female,21,161.0,58.0,30.0,115.0,40.8,210.0,24.759001156221984
16674329,female,47,157.0,56.0,24.0,102.0,40.7,146.0,38.16803978069716
18881904,female,20,158.0,54.0,13.0,96.0,40.0,65.0,13.280941427011475
19601904,female,59,156.0,54.0,12.0,96.0,40.0,68.0,-0.3120999887586873
10722301,male,25,173.0,72.0,22.0,93.0,40.5,80.0,28.865245736154822
14717693,male,78,191.0,94.0,4.0,87.0,38.7,23.0,26.249222498027187
10838219,male,48,180.0,86.0,8.0,92.0,39.3,39.0,26.8219323622228
17636782,male,49,195.0,98.0,28.0,110.0,40.8,221.0,4.040296248782596
18286888,female,36,141.0,48.0,14.0,98.0,40.0,78.0,-1.9690517128886285
14206471,female,20,171.0,69.0,9.0,99.0,39.6,46.0,28.76282205158828
13137444,male,21,186.0,86.0,28.0,107.0,40.7,163.0,19.683382338350363
17787651,male,60,183.0,91.0,30.0,107.0,40.9,235.0,3.392847004090964
11134212,male,76,179.0,80.0,9.0,94.0,39.2,58.0,29.188431298735765
15190273,female,58,162.0,62.0,25.0,103.0,40.9,158.0,26.26062082292949
11027066,male,31,176.0,80.0,11.0,81.0,39.7,25.0,28.93491287796713
19380788,female,63,171.0,68.0,7.0,84.0,39.8,30.0,33.346075877925536
17573094,male,38,186.0,88.0,17.0,94.0,39.8,81.0,22.43692568408602
15976612,female,25,171.0,72.0,24.0,96.0,40.7,116.0,25.92644183552644
13487576,female,25,166.0,64.0,23.0,98.0,40.5,119.0,21.762868308541165
14484158,male,68,191.0,97.0,5.0,76.0,38.9,18.0,15.479720635184677
16241633,female,24,157.0,52.0,11.0,85.0,40.0,43.0,31.522520121646025
15024694,male,35,167.0,76.0,7.0,92.0,39.6,28.0,26.68997143738172
16038542,male,54,168.0,72.0,27.0,113.0,41.3,217.0,-1.293679649798232
11968768,female,24,160.0,60.0,17.0,104.0,40.2,99.0,24.27363148385829
16096804,female,28,172.0,71.0,11.0,86.0,40.0,42.0,21.86599538076093
11908567,male,20,190.0,83.0,4.0,86.0,38.8,10.0,-7.31934052434169
19834547,male,24,194.0,93.0,9.0,92.0,39.4,35.0,16.439098240838682
19637443,male,40,195.0,98.0,18.0,93.0,40.5,88.0,22.245936369575887
17701747,female,30,160.0,63.0,14.0,87.0,40.4,57.0,3.3348616401078086
16283720,female,40,183.0,78.0,20.0,92.0,40.6,92.0,26.002009283852928
12994937,female,66,153.0,61.0,22.0,96.0,40.7,126.0,12.116562751930823
15078430,female,30,179.0,70.0,2.0,72.0,38.3,5.0,9.183614030998626
17613940,male,20,172.0,75.0,10.0,88.0,39.7,27.0,7.84060608181192
10116277,male,48,177.0,86.0,27.0,114.0,41.0,221.0,37.56055692981344
11590119,female,40,164.0,57.0,27.0,108.0,40.6,178.0,31.90257905948559
15334997,female,26,174.0,73.0,21.0,104.0,40.8,120.0,0.3615309533426458
18680253,male,64,186.0,90.0,21.0,108.0,40.2,171.0,10.649145522332123
14352843,male,77,162.0,69.0,8.0,89.0,39.4,44.0,24.233174093069245
10930223,male,20,174.0,74.0,28.0,109.0,40.9,163.0,37.17288553592739
17040587,female,40,173.0,68.0,21.0,89.0,40.4,93.0,39.52734256008293
13812171,female,62,164.0,67.0,12.0,88.0,40.0,56.0,20.34700692169482
13302219,male,25,196.0,88.0,13.0,94.0,39.9,53.0,27.157436843965968
19905203,male,59,168.0,73.0,8.0,87.0,39.4,35.0,36.50311765569055
19509029,male,54,181.0,81.0,4.0,79.0,38.6,12.0,0.3392281176510607
16218520,female,77,155.0,59.0,19.0,95.0,40.2,111.0,1.4342449495447145
19101362,male,38,182.0,83.0,5.0,83.0,39.1,15.0,1.1165902853707586
10018455,female,20,158.0,54.0,25.0,108.0,40.7,157.0,34.75591076308197
12227213,female,49,178.0,77.0,23.0,109.0,40.4,151.0,14.172062592024226
14287624,female,32,142.0,47.0,28.0,115.0,40.7,205.0,-2.8468032957550484
19210351,male,41,179.0,81.0,30.0,105.0,40.8,192.0,-5.568560624930671
12845667,female,50,165.0,64.0,6.0,82.0,39.4,23.0,-8.282530900921216
10108884,female,62,145.0,50.0,3.0,82.0,38.6,13.0,-3.3551057083582663
10388146,female,30,152.0,60.0,11.0,98.0,39.7,58.0,17.61404804268007
18672971,female,37,148.0,54.0,13.0,93.0,39.7,65.0,4.004312122377794
19173079,male,26,181.0,86.0,22.0,98.0,40.4,104.0,25.693098020870156
17923422,male,46,182.0,82.0,2.0,79.0,38.5,5.0,-7.420876941547424
10133801,female,67,165.0,65.0,24.0,103.0,40.4,154.0,3.667761196876952
10336550,male,50,193.0,92.0,13.0,93.0,39.7,68.0,23.87484277829584
14641475,male,50,166.0,74.0,7.0,88.0,39.7,29.0,7.005705424696032
11488373,female,30,178.0,68.0,5.0,84.0,39.3,18.0,-4.441785428922115
17524995,male,41,181.0,82.0,23.0,106.0,40.5,151.0,28.52788954554711
15168046,female,23,145.0,48.0,8.0,90.0,39.7,36.0,1.8545626645395856
19113089,female,50,164.0,67.0,16.0,94.0,40.4,82.0,3.851558388724072
10960879,male,51,184.0,92.0,3.0,80.0,38.5,10.0,27.359396828531715
10710082,male,59,190.0,93.0,22.0,93.0,40.7,126.0,34.371663635855654
18473922,female,41,182.0,83.0,15.0,91.0,39.8,67.0,5.040575144479883
16022223,female,52,154.0,55.0,1.0,67.0,38.0,2.0,10.93210774038586
15428340,female,31,166.0,65.0,5.0,90.0,39.4,22.0,25.362342780540462
17180658,male,23,185.0,85.0,14.0,97.0,40.5,62.0,25.918153396957187
18557469,female,28,163.0,60.0,29.0,96.0,41.0,147.0,31.088743689570897
12776633,male,53,188.0,91.0,12.0,90.0,40.1,59.0,-7.1313998131117255
19922693,male,22,187.0,84.0,26.0,99.0,40.6,120.0,9.06844918211202
14941758,male,30,181.0,80.0,2.0,89.0,38.3,7.0,34.2802034833508
15264323,female,21,155.0,58.0,27.0,103.0,40.7,154.0,0.4447774285736532
16746432,female,30,154.0,56.0,11.0,90.0,40.1,50.0,-3.0114852829410257
18594452,male,29,186.0,87.0,20.0,98.0,40.7,98.0,28.113342723540228
19053854,female,21,175.0,74.0,13.0,95.0,40.2,60.0,37.45927829304232
13368828,male,78,168.0,71.0,27.0,109.0,40.6,231.0,-3.606497336711348
14944228,female,43,183.0,71.0,5.0,88.0,39.2,22.0,29.07254839961857
19212210,male,42,176.0,80.0,26.0,116.0,40.5,210.0,15.929222179886946
18071616,male,26,186.0,85.0,13.0,83.0,40.0,32.0,3.711603690520624
11792698,female,50,167.0,70.0,13.0,92.0,40.1,63.0,0.3604253036153668
16569335,female,35,170.0,65.0,16.0,97.0,40.2,83.0,31.697996184001404
13921452,female,31,155.0,56.0,25.0,111.0,40.8,169.0,28.65693328348879
12422614,male,20,194.0,97.0,20.0,96.0,40.4,87.0,11.698118651019763
11859799,male,48,194.0,96.0,26.0,100.0,40.4,164.0,-6.581103847838568
16247013,male,39,175.0,75.0,26.0,102.0,40.8,149.0,38.02345567801222
10558049,male,24,192.0,93.0,21.0,99.0,40.9,103.0,-2.508690636639429
16792673,female,27,169.0,66.0,9.0,87.0,40.0,36.0,16.32962625177308
11630375,female,53,152.0,51.0,7.0,83.0,39.5,30.0,18.568458489614876
19508335,male,44,184.0,88.0,22.0,98.0,40.8,124.0,14.026342848945635
14866208,female,37,156.0,59.0,19.0,101.0,39.9,110.0,34.76031600059227
14019711,male,28,171.0,70.0,17.0,103.0,40.4,89.0,7.653611663975848
15114833,male,41,185.0,86.0,22.0,104.0,40.5,140.0,10.400555230925992
12818489,male,47,182.0,86.0,30.0,114.0,40.7,244.0,14.26720154028449
17306405,male,26,175.0,79.0,20.0,103.0,40.4,106.0,17.828160587097784
18744958,male,20,176.0,74.0,15.0,100.0,40.3,67.0,27.13319396564276
14035457,female,64,150.0,55.0,19.0,102.0,40.4,122.0,20.56229936651689
19278649,male,21,193.0,88.0,15.0,90.0,40.4,50.0,16.98405991759757
10518304,female,21,164.0,62.0,27.0,106.0,40.6,161.0,20.998870423648697
13884571,female,29,179.0,73.0,27.0,107.0,40.7,164.0,8.203200511595242
13264704,female,41,177.0,76.0,10.0,83.0,39.8,37.0,-4.326156089844848
10082743,female,54,159.0,63.0,8.0,84.0,39.7,34.0,13.660572685096774
10298359,female,55,149.0,52.0,14.0,92.0,40.1,73.0,35.89673333819606
12837971,female,60,177.0,76.0,24.0,108.0,40.6,160.0,24.98914664177452
11449060,male,21,178.0,76.0,30.0,113.0,40.9,196.0,-4.719688777697836
14780448,male,21,195.0,92.0,19.0,100.0,40.5,93.0,12.658991803061156
19153982,male,31,179.0,80.0,28.0,112.0,40.9,194.0,25.788914358987174
16726083,female,26,159.0,61.0,7.0,88.0,39.5,29.0,38.52847439497803
11986235,female,21,161.0,60.0,4.0,87.0,38.8,16.0,-3.496523516643193
16905108,male,35,192.0,103.0,14.0,91.0,40.2,63.0,5.656962836585986
13709683,male,27,195.0,92.0,15.0,97.0,40.0,71.0,9.353693735507624
19801362,female,29,153.0,50.0,3.0,82.0,38.1,11.0,-4.394879312487551
10808673,female,74,164.0,66.0,24.0,107.0,40.6,167.0,22.10462061221365
14943324,female,42,168.0,66.0,3.0,78.0,38.6,10.0,33.91302808279088
18712681,female,46,184.0,82.0,24.0,105.0,40.9,145.0,-4.181119943620606
18335920,male,49,179.0,82.0,18.0,101.0,40.4,111.0,21.194271840484035
15271999,male,76,176.0,81.0,24.0,94.0,40.7,154.0,-7.4184887028363535
14185401,female,35,165.0,65.0,22.0,95.0,41.0,110.0,12.657298515757478
10459338,male,42,181.0,81.0,6.0,83.0,39.5,19.0,7.528950808364836
11343832,male,38,181.0,88.0,19.0,100.0,40.7,107.0,38.52916031951048
16206479,female,44,173.0,69.0,26.0,109.0,40.8,172.0,10.358578638138605
17152429,female,66,191.0,84.0,11.0,98.0,40.4,62.0,12.760444516072637
18561510,male,20,176.0,76.0,4.0,89.0,39.0,11.0,26.631526388610567
13026279,female,27,161.0,63.0,10.0,97.0,39.9,51.0,17.681406819692445
18481415,male,35,180.0,79.0,29.0,115.0,40.7,219.0,14.478376035902922
13856177,female,25,179.0,75.0,2.0,77.0,38.3,6.0,31.693354049352536
10875219,female,69,172.0,71.0,26.0,98.0,40.7,152.0,13.357238702800576
10620142,female,64,155.0,53.0,12.0,100.0,40.1,75.0,37.05009525104278
13719002,female,29,169.0,68.0,26.0,108.0,40.3,162.0,-9.23753669999133
14937366,male,32,179.0,81.0,26.0,110.0,41.0,174.0,34.20374977226539
19940451,male,63,184.0,86.0,26.0,109.0,40.7,212.0,6.367908960099575
13517805,female,36,167.0,64.0,28.0,108.0,40.8,180.0,-0.575036012040739
12159858,female,36,180.0,80.0,22.0,109.0,40.9,139.0,27.396010327343845
19347445,female,75,169.0,69.0,27.0,100.0,40.4,167.0,11.114247493342807
11489769,male,38,181.0,81.0,20.0,101.0,40.3,113.0,8.97678355620834
19767750,female,31,148.0,53.0,5.0,74.0,39.5,14.0,19.73522075735277
18212090,female,58,165.0,65.0,19.0,111.0,40.8,135.0,15.57838481704525
17933676,male,66,204.0,109.0,14.0,101.0,40.1,106.0,7.686951542553832
10053023,male,37,185.0,80.0,18.0,105.0,40.7,111.0,20.653105587875967
17077165,male,43,186.0,88.0,16.0,94.0,39.9,80.0,4.912815558928704
18283018,female,61,175.0,74.0,13.0,92.0,40.1,65.0,28.255719259722
10018244,male,21,191.0,95.0,18.0,89.0,40.6,60.0,28.13607409609552
19113292,female,45,161.0,61.0,27.0,113.0,40.8,193.0,16.92951035808044
18645469,male,73,185.0,87.0,26.0,99.0,40.6,186.0,-9.02961567471047
17421142,male,29,188.0,84.0,16.0,95.0,40.4,70.0,34.04354314050747
12319687,male,62,180.0,83.0,27.0,99.0,40.8,177.0,37.156132793503446
13599191,male,58,177.0,84.0,11.0,88.0,40.0,52.0,-9.984275977785048
15566996,male,66,186.0,95.0,2.0,77.0,38.3,7.0,2.046040521812074
16087023,female,23,169.0,64.0,30.0,116.0,40.5,212.0,3.8812201596416713
13802848,female,23,142.0,47.0,12.0,96.0,39.9,62.0,5.342408821167608
18607623,male,55,192.0,98.0,28.0,111.0,41.1,233.0,26.243780675178638
10880425,male,41,187.0,91.0,13.0,91.0,40.2,58.0,26.035606261995294
18957677,male,32,181.0,82.0,15.0,93.0,40.3,63.0,23.89839220987872
16666021,female,75,161.0,69.0,19.0,93.0,40.3,103.0,-2.825278426575536
15950782,male,53,180.0,77.0,27.0,103.0,40.7,178.0,8.674434634931185
13567414,male,68,201.0,105.0,19.0,100.0,40.3,142.0,20.00353362481591
14801660,male,23,175.0,78.0,19.0,104.0,40.6,101.0,25.571707436359773
14110060,female,37,159.0,62.0,25.0,101.0,40.6,143.0,37.41843013778153
17855197,female,34,148.0,48.0,13.0,94.0,40.2,66.0,14.752862568107432
19491441,female,41,152.0,55.0,25.0,103.0,40.6,153.0,9.552358214668862
14273676,male,20,167.0,70.0,18.0,91.0,40.7,55.0,31.240626572248186
15527838,female,24,169.0,63.0,2.0,81.0,37.8,7.0,14.422112938874047
11151679,female,78,167.0,69.0,5.0,93.0,39.2,27.0,-2.879406178647322
12564633,male,25,187.0,91.0,13.0,89.0,40.0,44.0,6.366476904048472
14435368,female,44,160.0,59.0,26.0,106.0,40.6,167.0,34.086580462789264
16732256,male,51,181.0,82.0,9.0,79.0,39.8,27.0,38.80189450339813
13852586,female,44,164.0,59.0,29.0,109.0,40.6,196.0,-7.922847287249315
19441309,male,38,191.0,89.0,8.0,82.0,39.4,24.0,22.17157159669557
12860108,male,65,189.0,91.0,13.0,96.0,40.1,83.0,-0.2940045591439482
17329083,male,43,183.0,88.0,12.0,95.0,40.0,62.0,-9.826588550551287
11829660,male,21,172.0,70.0,20.0,99.0,40.4,86.0,30.537716281495875
17837203,male,24,170.0,72.0,9.0,77.0,39.7,10.0,-3.0934708823567334
17438241,female,29,161.0,65.0,28.0,110.0,41.1,182.0,-6.328864209982007
10445981,male,32,175.0,79.0,8.0,98.0,39.9,39.0,27.533829959390523
11015740,female,45,177.0,74.0,8.0,84.0,39.7,31.0,33.60431965373419
17996502,female,36,172.0,72.0,4.0,80.0,39.2,13.0,25.54234557952507
19931417,female,21,157.0,59.0,28.0,114.0,40.7,192.0,2.529991905822291
17991736,female,70,164.0,63.0,7.0,86.0,39.6,33.0,31.477964102203828
14862392,female,33,163.0,65.0,26.0,108.0,40.7,165.0,30.93284767897188
17545155,female,36,154.0,52.0,21.0,100.0,40.5,120.0,-5.277226491565975
18009557,female,68,149.0,52.0,22.0,86.0,40.3,106.0,-9.1328496053298
11835406,female,32,164.0,62.0,25.0,100.0,40.3,138.0,29.40382097836512
18067287,female,57,178.0,78.0,21.0,102.0,40.9,125.0,10.36345742013858
15286476,male,60,199.0,109.0,16.0,96.0,40.2,105.0,20.954352485837163
11148285,female,27,161.0,55.0,13.0,93.0,40.2,62.0,-3.199351932621965
12505221,male,42,179.0,77.0,4.0,72.0,38.4,6.0,7.17293536619508
15246444,female,24,182.0,74.0,7.0,88.0,39.3,28.0,7.342901781582569
19021891,female,23,189.0,79.0,5.0,94.0,38.9,22.0,6.110418773475654
14482866,female,73,146.0,50.0,30.0,110.0,40.8,225.0,18.61239275208693
12856324,female,72,169.0,72.0,6.0,87.0,39.4,28.0,6.679711247046026
12275191,female,38,170.0,64.0,9.0,91.0,39.6,42.0,2.755608140766716
14172132,male,49,187.0,89.0,24.0,99.0,40.7,145.0,-3.171306343798493
12589622,male,36,201.0,106.0,29.0,115.0,41.2,238.0,25.72713337268268
12525662,male,23,193.0,88.0,1.0,84.0,37.7,3.0,-3.884149863129612
17210344,male,66,188.0,93.0,1.0,85.0,37.7,5.0,24.377268931081097
16247254,male,47,188.0,84.0,26.0,105.0,40.8,175.0,34.51010979687344
13028532,female,49,173.0,66.0,4.0,81.0,38.9,15.0,10.089917279358826
18102802,female,77,166.0,68.0,19.0,101.0,40.1,121.0,14.73769067675633
17857365,female,29,165.0,62.0,21.0,102.0,40.5,119.0,30.26882769076841
10344110,male,62,172.0,81.0,14.0,88.0,40.5,68.0,26.23074486315067
14366581,female,52,154.0,57.0,11.0,89.0,40.1,53.0,30.07988354605851
18161873,female,73,157.0,64.0,20.0,106.0,40.4,137.0,26.360229759406657
11016590,male,53,194.0,93.0,27.0,104.0,40.5,191.0,36.09896644950241
13739511,male,41,195.0,96.0,19.0,100.0,40.5,113.0,-5.019922407595109
12611592,male,74,191.0,99.0,14.0,89.0,40.2,83.0,-8.524578938081936
18456339,female,26,178.0,74.0,14.0,96.0,40.4,68.0,21.445343741650227
18589427,female,31,154.0,48.0,12.0,96.0,40.1,63.0,15.592911358187486
14891916,female,36,149.0,53.0,16.0,94.0,40.4,81.0,33.52111344214763
14539746,female,64,159.0,56.0,3.0,91.0,38.5,16.0,27.16238255281124
10385019,male,22,190.0,94.0,15.0,91.0,40.2,55.0,15.962939776744136
16394743,female,65,149.0,50.0,25.0,105.0,40.4,170.0,28.54428647571006
11617467,male,41,177.0,84.0,8.0,84.0,39.7,26.0,-1.5119556873022102
15949420,female,21,182.0,77.0,19.0,102.0,40.4,101.0,-3.2034741282886383
12835576,female,56,162.0,59.0,26.0,101.0,41.1,159.0,27.24050675115494
14578059,female,22,152.0,59.0,26.0,109.0,41.1,165.0,24.674528954564856
14402043,male,76,196.0,97.0,13.0,90.0,40.0,80.0,-7.428441847815378
